
Suffix,Effective Date,Transaction Description,Amount,Withheld,Balance
9 - CHECKING,08/31/2013,Purchase: KCO86410 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 08/31/2013,-68.56,0.00,350.15
9 - CHECKING,08/30/2013,Purchase: 08289328 CHILDRENS INTENSIVE CA TOLEDO OH Card: ****9706 08/29/2013,-60.00,0.00,418.71
9 - CHECKING,08/30/2013,Purchase: 71757000 TOLEDO PEDS SYLVANIA OH Card: ****9706 08/29/2013,-40.00,0.00,478.71
9 - CHECKING,08/29/2013,Purchase: 0000 ROLL20 3162474246 KS Card: ****0544 08/28/2013,-4.99,0.00,518.71
9 - CHECKING,08/29/2013,Withdrawal Check # 6218 Trace: 90062736,-25.00,0.00,523.70
9 - CHECKING,08/27/2013,Purchase: KCO86488 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 08/27/2013,-29.15,0.00,548.70
9 - CHECKING,08/27/2013,Purchase: 04226507 OREILLY AUTO PARTS LAMBERTVILLE MI Card: ****0544 08/27/2013,-4.76,0.00,577.85
9 - CHECKING,08/27/2013,Withdrawal Check # 6217 Trace: 90191560,-250.00,0.00,582.61
9 - CHECKING,08/25/2013,Purchase: KCO86414 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 08/25/2013,-26.71,0.00,832.61
9 - CHECKING,08/25/2013,Purchase: KCO86489 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 08/25/2013,-15.88,0.00,859.32
9 - CHECKING,08/23/2013,Purchase: KCO81083 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 08/23/2013,-13.55,0.00,875.20
9 - CHECKING,08/21/2013,Purchase: 99999999 NETFLIX.COM NETFLIX.COM CA Card: ****0544 08/21/2013,-7.99,0.00,888.75
9 - CHECKING,08/21/2013,Withdrawal BP SOUTH CENTRAL-BILL PMT TRAN#69,-104.38,0.00,896.74
9 - CHECKING,08/20/2013,Purchase: KCO86488 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 08/20/2013,-27.03,0.00,1001.12
9 - CHECKING,08/20/2013,Withdrawal CONSUMERS ENERGY-ENERGYBILL ********5382,-193.00,0.00,1028.15
9 - CHECKING,08/19/2013,Purchase: 0059 AT&T *188006145717 08003310500 TX Card: ****0544 08/18/2013,-144.05,0.00,1221.15
9 - CHECKING,08/19/2013,Withdrawal HUNTINGTON BANKS-IL PAYMENT *******7065,-191.18,0.00,1365.20
9 - CHECKING,08/19/2013,Withdrawal CHASE-EPAY MOBIL ******1373,-250.00,0.00,1556.38
9 - CHECKING,08/18/2013,Purchase: 023 PIZZA HUT 316903169190 LAMBERTVILLE MI Card: ****0544 08/16/2013,-12.70,0.00,1806.38
9 - CHECKING,08/17/2013,Purchase: 29424001 ANC*ANCESTRY.COM 800-2623787 UT Card: ****0544 08/16/2013,-34.95,0.00,1819.08
9 - CHECKING,08/17/2013,Purchase: 99999999 MCDONALDS M2089 OF TOLEDO OH Card: ****0544 08/15/2013,-5.96,0.00,1854.03
9 - CHECKING,08/16/2013,Withdrawal CHASE-EPAY MOBIL ******2076,-250.00,0.00,1859.99
9 - CHECKING,08/15/2013,Purchase: KCO51116 KROGER 4925 JACKMAN RD TOLEDO OH Card: ****0544 08/15/2013,-25.78,0.00,2109.99
9 - CHECKING,08/15/2013,Deposit ,2000.00,0.00,2135.77
9 - CHECKING,08/15/2013,Withdrawal SALLIE MAE-SLMA DEBIT **********1001F,-138.36,0.00,135.77
9 - CHECKING,08/14/2013,Purchase: 06220078 TARGET T0622 TOLED Toledo OH Card: ****0544 08/14/2013,-7.70,0.00,274.13
9 - CHECKING,08/14/2013,Purchase: 06220076 TARGET T0622 TOLED Toledo OH Card: ****0544 08/14/2013,-21.33,0.00,281.83
9 - CHECKING,08/13/2013,Purchase: KC686400 KROGER 7405 SECOR RD LAMBERTVILLE MI Card: ****0544 08/13/2013,-33.06,0.00,303.16
9 - CHECKING,08/10/2013,Purchase: KCO51184 KROGER 4925 JACKMAN RD TOLEDO OH Card: ****0544 08/10/2013,-14.60,0.00,336.22
9 - CHECKING,08/10/2013,Purchase: KCO51118 KROGER 4925 JACKMAN RD TOLEDO OH Card: ****9706 08/10/2013,-13.73,0.00,350.82
9 - CHECKING,08/10/2013,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****0544 08/10/2013,-37.20,0.00,364.55
9 - CHECKING,08/08/2013,Withdrawal Check # 6216 Trace: 90196792,-150.00,0.00,401.75
9 - CHECKING,08/08/2013,Purchase: KC681000 KROGER 841 W. ALEXIS TOLEDO OH Card: ****0544 08/08/2013,-62.29,0.00,551.75
9 - CHECKING,08/07/2013,Purchase: 04213329 OREILLY AUTO PARTS TOLEDO OH Card: ****0544 08/07/2013,-32.01,0.00,614.04
9 - CHECKING,08/07/2013,Purchase: 03776485 PAYLESS SHOESOURCE TOLEDO OH Card: ****0544 08/07/2013,-26.67,0.00,646.05
9 - CHECKING,08/07/2013,Withdrawal THE STUDENT LOAN-DSLCPYMNTS ***********5307,-120.58,0.00,672.72
9 - CHECKING,08/07/2013,Withdrawal MICHIGAN GAS-ONLINE PMT CKF*****3438NEG,-26.69,0.00,793.30
9 - CHECKING,08/06/2013,Withdrawal Check # 6214 Trace: 90349248,-90.00,0.00,819.99
9 - CHECKING,08/06/2013,Withdrawal Check # 6208 Trace: 90349250,-90.00,0.00,909.99
9 - CHECKING,08/06/2013,Purchase: 99999999 BUCKEYE CABLESYSTEM 419-724-9800 OH Card: ****0544 08/05/2013,-53.74,0.00,999.99
9 - CHECKING,08/06/2013,Withdrawal SALLIE MAE-SLMA DEBIT **********1002F,-57.92,0.00,1053.73
9 - CHECKING,08/05/2013,Purchase: 00200805 MEIJER INC 118 1500 E. ALEXIS RD TOLEDO OH Card: ****9706 08/05/2013,-172.56,0.00,1111.65
9 - CHECKING,08/05/2013,Withdrawal BP BRIAN KRABACH-BILL PMT TRAN#68,-1172.96,0.00,1284.21
9 - CHECKING,08/02/2013,Purchase: KCO81083 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 08/02/2013,-5.29,0.00,2457.17
9 - CHECKING,08/02/2013,Withdrawal Check # 6100 Trace: 90027998,-93.00,0.00,2462.46
9 - CHECKING,08/02/2013,Purchase: 99999999 MCDONALDS M2089 OF TOLEDO OH Card: ****0544 08/01/2013,-5.96,0.00,2555.46
9 - CHECKING,08/02/2013,Purchase: 30409098 USPS 255240014 8213 SECOR LAMBERTVILLE MI Card: ****9706 08/02/2013,-5.80,0.00,2561.42
9 - CHECKING,08/02/2013,Purchase: 58749000 RANDYS FARM MARKET AND TEMPERANCE MI Card: ****9706 08/01/2013,-9.15,0.00,2567.22
9 - CHECKING,08/02/2013,Withdrawal PROG MARATHON-INS PREM *****3490  GREGO,-140.16,0.00,2576.37
9 - CHECKING,08/02/2013,Purchase: 99999999 Sweet Cheeks Modern Na SYLVANIA OH Card: ****9706 07/31/2013,-15.26,0.00,2716.53
9 - CHECKING,08/01/2013,Purchase: 001 SUBWAY 00103945 LAMBERTVILLE MI Card: ****0544 08/01/2013,-11.66,0.00,2731.79
9 - CHECKING,08/01/2013,Deposit ,2000.00,0.00,2743.45
9 - CHECKING,08/01/2013,Purchase: KCO86414 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 08/01/2013,-32.30,0.00,743.45
9 - CHECKING,07/31/2013,Deposit Dividend Annual Percentage Yield 0.05% Annual Percentage Yield Earned 0.05% (07/01/2013 - 07/31/2013),0.05,0.00,775.75
9 - CHECKING,07/31/2013,Purchase: KC686400 KROGER 7405 SECOR RD LAMBERTVILLE MI Card: ****0544 07/31/2013,-58.34,0.00,775.70
9 - CHECKING,07/31/2013,Purchase: 13261923 STATE DCH CSHCS 800-3593722 MI Card: ****0544 07/30/2013,-32.00,0.00,834.04
9 - CHECKING,07/30/2013,Purchase: KCO86489 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 07/30/2013,-31.39,0.00,866.04
9 - CHECKING,07/30/2013,Purchase: KCO86489 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 07/30/2013,-20.89,0.00,897.43
9 - CHECKING,07/29/2013,Withdrawal Check # 6211 Trace: 90069554,-200.00,0.00,918.32
9 - CHECKING,07/28/2013,Purchase: 06220078 TARGET T0622 TOLED Toledo OH Card: ****0544 07/28/2013,-39.99,0.00,1118.32
9 - CHECKING,07/27/2013,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****0544 07/27/2013,-27.72,0.00,1158.31
9 - CHECKING,07/26/2013,Purchase: 99999999 FAMILY VIDEO #160 TEMPERANCE MI Card: ****0544 07/25/2013,-7.10,0.00,1186.03
9 - CHECKING,07/25/2013,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****0544 07/25/2013,-24.60,0.00,1193.13
9 - CHECKING,07/25/2013,Purchase: 83748001 BP TEMPERANCE 8203 LOUIS AVE TEMPERENCE MI Card: ****0544 07/25/2013,-39.20,0.00,1217.73
9 - CHECKING,07/23/2013,Purchase: KCO81086 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 07/23/2013,-23.21,0.00,1256.93
9 - CHECKING,07/23/2013,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****0544 07/23/2013,-87.30,0.00,1280.14
9 - CHECKING,07/23/2013,Withdrawal BP SOUTH CENTRAL-BILL PMT TRAN#67,-104.38,0.00,1367.44
9 - CHECKING,07/22/2013,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****0544 07/22/2013,-14.35,0.00,1471.82
9 - CHECKING,07/22/2013,Withdrawal Check # 6212 Trace: 90237196,-176.00,0.00,1486.17
9 - CHECKING,07/22/2013,Purchase: 99999999 NETFLIX.COM NETFLIX.COM CA Card: ****0544 07/21/2013,-7.99,0.00,1662.17
9 - CHECKING,07/21/2013,Purchase: 023 PIZZA HUT 316903169190 LAMBERTVILLE MI Card: ****0544 07/19/2013,-14.84,0.00,1670.16
9 - CHECKING,07/21/2013,Purchase: KC686400 KROGER 7405 SECOR RD LAMBERTVILLE MI Card: ****0544 07/21/2013,-57.25,0.00,1685.00
9 - CHECKING,07/20/2013,Purchase: KCO86481 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 07/20/2013,-13.20,0.00,1742.25
9 - CHECKING,07/20/2013,Purchase: 00000005 MENARDS - TOLEDO N Toledo OH Card: ****0544 07/20/2013,-96.04,0.00,1755.45
9 - CHECKING,07/20/2013,Purchase: 99999999 WENDYS #4511 TOLEDO OH Card: ****0544 07/19/2013,-7.13,0.00,1851.49
9 - CHECKING,07/19/2013,Purchase: 2888 COLDSTONE #1925 TOLEDO OH Card: ****0544 07/18/2013,-8.68,0.00,1858.62
9 - CHECKING,07/19/2013,Deposit ,87.00,0.00,1867.30
9 - CHECKING,07/19/2013,Purchase: 0059 AT&T *188006145717 08003310500 TX Card: ****0544 07/18/2013,-145.41,0.00,1780.30
9 - CHECKING,07/19/2013,Transfer To ****3610-1 191,-46.15,0.00,1925.71
9 - CHECKING,07/19/2013,Withdrawal CONSUMERS ENERGY-ENERGYBILL ********5382,-193.00,0.00,1971.86
9 - CHECKING,07/18/2013,Withdrawal HUNTINGTON BANKS-IL PAYMENT *******7065,-191.18,0.00,2164.86
9 - CHECKING,07/17/2013,Transfer To ****3610-1 5300,-169.05,0.00,2356.04
9 - CHECKING,07/17/2013,Transfer From ****3610-1 191,246.15,0.00,2525.09
9 - CHECKING,07/17/2013,Withdrawal CHASE-EPAY ******9538,-200.00,0.00,2278.94
9 - CHECKING,07/16/2013,Purchase: 90130716 MEIJER INC 118 1500 E. ALEXIS RD TOLEDO OH Card: ****9706 07/16/2013,-27.39,0.00,2478.94
9 - CHECKING,07/16/2013,Deposit ,2111.70,0.00,2506.33
9 - CHECKING,07/15/2013,Withdrawal Check # 6209 Trace: 90201090,-68.72,0.00,394.63
9 - CHECKING,07/15/2013,Withdrawal SALLIE MAE-SLMA DEBIT **********1001F,-138.36,0.00,463.35
9 - CHECKING,07/14/2013,Purchase: 023 PIZZA HUT 316903169190 LAMBERTVILLE MI Card: ****0544 07/12/2013,-18.56,0.00,601.71
9 - CHECKING,07/13/2013,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****0544 07/13/2013,-39.43,0.00,620.27
9 - CHECKING,07/12/2013,Purchase: KCO86489 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 07/12/2013,-13.80,0.00,659.70
9 - CHECKING,07/12/2013,Withdrawal Check # 6207 Trace: 90084398,-78.80,0.00,673.50
9 - CHECKING,07/12/2013,Purchase: 30409097 USPS 255240014 8213 SECOR LAMBERTVILLE MI Card: ****9706 07/12/2013,-60.14,0.00,752.30
9 - CHECKING,07/12/2013,Transfer To ****3610-1 5300,-18.00,0.00,812.44
9 - CHECKING,07/10/2013,Purchase: KCO86488 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 07/10/2013,-11.43,0.00,830.44
9 - CHECKING,07/09/2013,Withdrawal THE STUDENT LOAN-DSLCPYMNTS ***********5307,-120.58,0.00,841.87
9 - CHECKING,07/08/2013,Withdrawal SALLIE MAE-SLMA DEBIT **********1002F,-57.92,0.00,962.45
9 - CHECKING,07/08/2013,Withdrawal MICHIGAN GAS-ONLINE PMT CKF*****7651NEG,-35.78,0.00,1020.37
9 - CHECKING,07/04/2013,Purchase: 99999999 BUCKEYE CABLESYSTEM 419-724-9800 OH Card: ****0544 07/03/2013,-53.74,0.00,1056.15
9 - CHECKING,07/03/2013,Purchase: 99100711 COSTCO WHSE #1007 3405 W CENTRAL AVE TOLEDO OH Card: ****9706 07/03/2013,-20.21,0.00,1109.89
9 - CHECKING,07/03/2013,Withdrawal BP BRIAN KRABACH-BILL PMT TRAN#66,-1172.96,0.00,1130.10
9 - CHECKING,07/02/2013,Purchase: 50140702 MEIJER INC 118 1500 E. ALEXIS RD TOLEDO OH Card: ****9706 07/02/2013,-12.60,0.00,2303.06
9 - CHECKING,07/02/2013,Withdrawal PROG MARATHON-INS PREM *****3490  GREGO,-140.16,0.00,2315.66
9 - CHECKING,07/01/2013,Purchase: 99999999 SQ *MOTHERS OWN BIRTH Temperance MI Card: ****9706 07/01/2013,-350.00,0.00,2455.82
9 - CHECKING,07/01/2013,Purchase: KC681000 KROGER 841 W. ALEXIS TOLEDO OH Card: ****0544 07/01/2013,-43.35,0.00,2805.82
9 - CHECKING,07/01/2013,Deposit ,1839.27,0.00,2849.17
9 - CHECKING,06/30/2013,Deposit Dividend Annual Percentage Yield 0.05% Annual Percentage Yield Earned 0.05% (06/01/2013 - 06/30/2013),0.05,0.00,1009.90
9 - CHECKING,06/29/2013,Purchase: 95003861 MENARDS - TOLEDO N Toledo OH Card: ****0544 06/29/2013,-74.71,0.00,1009.85
9 - CHECKING,06/28/2013,Purchase: 5480 MSFT *XBOX LIVE 08006427676 WA Card: ****0544 06/28/2013,-99.99,0.00,1084.56
9 - CHECKING,06/26/2013,Purchase: KCO86488 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 06/26/2013,-28.29,0.00,1184.55
9 - CHECKING,06/25/2013,Purchase: KC681000 KROGER 841 W. ALEXIS TOLEDO OH Card: ****0544 06/25/2013,-29.40,0.00,1212.84
9 - CHECKING,06/25/2013,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****0544 06/25/2013,-3.44,0.00,1242.24
9 - CHECKING,06/24/2013,Withdrawal Check # 6205 Trace: 90248376,-86.75,0.00,1245.68
9 - CHECKING,06/22/2013,Purchase: 001 NTD LABS 00 OF 00 631-4250800 NY Card: ****0544 06/20/2013,-160.00,0.00,1332.43
9 - CHECKING,06/21/2013,Purchase: 99999999 NETFLIX.COM NETFLIX.COM CA Card: ****0544 06/21/2013,-7.99,0.00,1492.43
9 - CHECKING,06/21/2013,Purchase: 99999999 TOLEDO ZOOLOGICAL SOCI 419-385-5721 OH Card: ****0544 06/20/2013,-97.00,0.00,1500.42
9 - CHECKING,06/21/2013,Withdrawal BP SOUTH CENTRAL-BILL PMT TRAN#65,-104.38,0.00,1597.42
9 - CHECKING,06/20/2013,Withdrawal CONSUMERS ENERGY-ENERGYBILL ********5382,-193.00,0.00,1701.80
9 - CHECKING,06/19/2013,Purchase: 0059 AT&T *188006145717 08003310500 TX Card: ****0544 06/18/2013,-126.60,0.00,1894.80
9 - CHECKING,06/18/2013,Deposit ,1839.26,0.00,2021.40
9 - CHECKING,06/18/2013,Withdrawal HUNTINGTON BANKS-IL PAYMENT *******7065,-191.18,0.00,182.14
9 - CHECKING,06/17/2013,Withdrawal SALLIE MAE-SLMA DEBIT **********1001F,-138.36,0.00,373.32
9 - CHECKING,06/15/2013,Purchase: KCO86410 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 06/15/2013,-27.44,0.00,511.68
9 - CHECKING,06/14/2013,Transfer To ****3610-1 5300,-20.00,0.00,539.12
9 - CHECKING,06/13/2013,Transfer From ****3610-1 3,200.14,0.00,559.12
9 - CHECKING,06/13/2013,Transfer From ****3610-1 1,66.68,0.00,358.98
9 - CHECKING,06/12/2013,Withdrawal CHASE-EPAY ******5672,-620.00,0.00,292.30
9 - CHECKING,06/11/2013,Withdrawal Check # 608 Trace: 90106118,-203.18,0.00,912.30
9 - CHECKING,06/10/2013,Transfer From ****3610-1 4,404.95,0.00,1115.48
9 - CHECKING,06/10/2013,Transfer To ****3610-1 191,-79.26,0.00,710.53
9 - CHECKING,06/10/2013,Purchase: 99100711 COSTCO WHSE #1007 3405 W CENTRAL AVE TOLEDO OH Card: ****9706 06/10/2013,-87.82,0.00,789.79
9 - CHECKING,06/09/2013,Purchase: 023 PIZZA HUT 316903169190 LAMBERTVILLE MI Card: ****0544 06/07/2013,-11.76,0.00,877.61
9 - CHECKING,06/07/2013,Purchase: KCO86412 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 06/07/2013,-253.38,0.00,889.37
9 - CHECKING,06/07/2013,Purchase: KC686400 KROGER 7405 SECOR RD LAMBERTVILLE MI Card: ****0544 06/07/2013,-66.44,0.00,1142.75
9 - CHECKING,06/07/2013,Withdrawal Check # 6202 Trace: 90366954,-45.00,0.00,1209.19
9 - CHECKING,06/07/2013,Purchase: 99999999 MCDONALDS M7335 OF LAMBERTVILLE MI Card: ****0544 06/06/2013,-6.96,0.00,1254.19
9 - CHECKING,06/07/2013,Withdrawal THE STUDENT LOAN-DSLCPYMNTS ***********5307,-120.58,0.00,1261.15
9 - CHECKING,06/06/2013,Withdrawal Check # 6204 Trace: 90241664,-90.00,0.00,1381.73
9 - CHECKING,06/06/2013,Withdrawal SALLIE MAE-SLMA DEBIT **********1002F,-57.92,0.00,1471.73
9 - CHECKING,06/05/2013,Purchase: 023 PIZZA HUT 316903169190 LAMBERTVILLE MI Card: ****0544 06/04/2013,-12.70,0.00,1529.65
9 - CHECKING,06/05/2013,Withdrawal MICHIGAN GAS-ONLINE PMT CKF*****6112NEG,-51.12,0.00,1542.35
9 - CHECKING,06/04/2013,Purchase: 99999999 SQ *MOTHERS OWN BIRTH Temperance MI Card: ****9706 06/04/2013,-300.00,0.00,1593.47
9 - CHECKING,06/04/2013,Purchase: 99999999 BUCKEYE CABLESYSTEM 419-724-9800 OH Card: ****0544 06/03/2013,-53.74,0.00,1893.47
9 - CHECKING,06/04/2013,Withdrawal PROG MARATHON-INS PREM *****3490  GREGO,-140.16,0.00,1947.21
9 - CHECKING,06/04/2013,Withdrawal BP BRIAN KRABACH-BILL PMT TRAN#64,-1172.96,0.00,2087.37
9 - CHECKING,06/02/2013,Purchase: KC686400 KROGER 7405 SECOR RD LAMBERTVILLE MI Card: ****0544 06/02/2013,-21.24,0.00,3260.33
9 - CHECKING,06/01/2013,Purchase: KCO86413 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 06/01/2013,-154.87,0.00,3281.57
9 - CHECKING,06/01/2013,Purchase: 99999999 LITTLE CAESARS 1574 00 LAMBERTVILLE MI Card: ****0544 05/31/2013,-20.60,0.00,3436.44
9 - CHECKING,05/31/2013,Deposit Dividend Annual Percentage Yield 0.05% Annual Percentage Yield Earned 0.05% (05/01/2013 - 05/31/2013),0.08,0.00,3457.04
9 - CHECKING,05/31/2013,Deposit ,2039.27,0.00,3456.96
9 - CHECKING,05/31/2013,Purchase: KC681000 KROGER 841 W. ALEXIS TOLEDO OH Card: ****0544 05/31/2013,-31.74,0.00,1417.69
9 - CHECKING,05/30/2013,Purchase: KCO81085 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 05/30/2013,-44.58,0.00,1449.43
9 - CHECKING,05/29/2013,Purchase: 16916176 SEC OF STATE KIOSK 116 517-3350436 MI Card: ****0544 05/28/2013,-63.00,0.00,1494.01
9 - CHECKING,05/29/2013,Purchase: 16916176 SEC OF STATE KIOSK 116 517-3350436 MI Card: ****0544 05/28/2013,-114.00,0.00,1557.01
9 - CHECKING,05/28/2013,Withdrawal Check # 6201 Trace: 90209240,-90.00,0.00,1671.01
9 - CHECKING,05/27/2013,Purchase: KCO86409 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 05/27/2013,-28.22,0.00,1761.01
9 - CHECKING,05/27/2013,Purchase: 99999999 LITTLE CAESARS 1574 00 LAMBERTVILLE MI Card: ****0544 05/26/2013,-5.30,0.00,1789.23
9 - CHECKING,05/27/2013,Purchase: 65106004 BROCK FARM AND GREENHO LAMBERTVILLE MI Card: ****9706 05/25/2013,-20.30,0.00,1794.53
9 - CHECKING,05/26/2013,Purchase: 023 PIZZA HUT 316903169190 LAMBERTVILLE MI Card: ****0544 05/24/2013,-12.70,0.00,1814.83
9 - CHECKING,05/26/2013,Purchase: KCO86413 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 05/26/2013,-43.78,0.00,1827.53
9 - CHECKING,05/26/2013,Purchase: KCO86488 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 05/26/2013,-33.60,0.00,1871.31
9 - CHECKING,05/25/2013,Purchase: KCO51109 KROGER 4925 JACKMAN RD TOLEDO OH Card: ****9706 05/25/2013,-22.97,0.00,1904.91
9 - CHECKING,05/25/2013,Purchase: 001 DOLLAR TREE #0 1935 WEST LASKEY R TOLEDO OH Card: ****9706 05/25/2013,-13.88,0.00,1927.88
9 - CHECKING,05/24/2013,Purchase: 30078686 HEALTH FOODS BY CLA TOLEDO OH Card: ****9706 05/23/2013,-8.38,0.00,1941.76
9 - CHECKING,05/24/2013,Purchase: 99999999 BASSETTS HEALTH FOOD W TOLEDO OH Card: ****9706 05/23/2013,-8.00,0.00,1950.14
9 - CHECKING,05/23/2013,Purchase: 99100711 COSTCO WHSE #1007 3405 W CENTRAL AVE TOLEDO OH Card: ****9706 05/23/2013,-7.48,0.00,1958.14
9 - CHECKING,05/22/2013,Purchase: KC686400 KROGER 7405 SECOR RD LAMBERTVILLE MI Card: ****0544 05/22/2013,-62.67,0.00,1965.62
9 - CHECKING,05/22/2013,Purchase: KCO86489 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 05/22/2013,-7.98,0.00,2028.29
9 - CHECKING,05/21/2013,Purchase: 99999999 NETFLIX.COM NETFLIX.COM CA Card: ****0544 05/21/2013,-7.99,0.00,2036.27
9 - CHECKING,05/21/2013,Purchase: 2796 HOMEOWNERS INSURANCE BOSTON MA Card: ****0544 05/20/2013,-142.20,0.00,2044.26
9 - CHECKING,05/21/2013,Withdrawal BP SOUTH CENTRAL-BILL PMT TRAN#63,-104.38,0.00,2186.46
9 - CHECKING,05/20/2013,Purchase: 0000 VIVINT RBS 1 08002165232 UT Card: ****0544 05/20/2013,-39.99,0.00,2290.84
9 - CHECKING,05/20/2013,Purchase: KCO81084 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 05/20/2013,-12.68,0.00,2330.83
9 - CHECKING,05/20/2013,Purchase: 30409097 USPS 255240014 8213 SECOR LAMBERTVILLE MI Card: ****9706 05/20/2013,-10.05,0.00,2343.51
9 - CHECKING,05/20/2013,Withdrawal HUNTINGTON BANKS-IL PAYMENT *******7065,-191.18,0.00,2353.56
9 - CHECKING,05/20/2013,Withdrawal CONSUMERS ENERGY-ENERGYBILL ********5382,-193.00,0.00,2544.74
9 - CHECKING,05/19/2013,Purchase: 0059 AT&T *188006145717 08003310500 TX Card: ****0544 05/18/2013,-183.40,0.00,2737.74
9 - CHECKING,05/18/2013,Purchase: 99999999 LITTLE CAESARS 1574 00 LAMBERTVILLE MI Card: ****0544 05/17/2013,-20.60,0.00,2921.14
9 - CHECKING,05/16/2013,Deposit ,2039.27,0.00,2941.74
9 - CHECKING,05/16/2013,Purchase: 30409097 USPS 255240014 8213 SECOR LAMBERTVILLE MI Card: ****9706 05/16/2013,-56.21,0.00,902.47
9 - CHECKING,05/15/2013,Withdrawal SALLIE MAE-SLMA DEBIT **********1001F,-138.36,0.00,958.68
9 - CHECKING,05/14/2013,Purchase: 17600000 SYLVANIA ULTRASOUND IN 419-8417766 OH Card: ****9706 05/13/2013,-245.13,0.00,1097.04
9 - CHECKING,05/13/2013,Purchase: KCO86414 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 05/13/2013,-10.00,0.00,1342.17
9 - CHECKING,05/11/2013,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****0544 05/11/2013,-9.54,0.00,1352.17
9 - CHECKING,05/09/2013,Purchase: KC681000 KROGER 841 W. ALEXIS TOLEDO OH Card: ****0544 05/09/2013,-62.07,0.00,1361.71
9 - CHECKING,05/09/2013,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****0544 05/09/2013,-15.63,0.00,1423.78
9 - CHECKING,05/07/2013,Deposit ,75.00,0.00,1439.41
9 - CHECKING,05/07/2013,Withdrawal THE STUDENT LOAN-DSLCPYMNTS ***********5307,-120.58,0.00,1364.41
9 - CHECKING,05/06/2013,Transfer To ****3610-1 191,-306.78,0.00,1484.99
9 - CHECKING,05/06/2013,Withdrawal SALLIE MAE-SLMA DEBIT **********1002F,-57.92,0.00,1791.77
9 - CHECKING,05/06/2013,Withdrawal MICHIGAN GAS-ONLINE PMT CKF*****1745NEG,-88.18,0.00,1849.69
9 - CHECKING,05/04/2013,Purchase: 99999999 BUCKEYE CABLESYSTEM 419-724-9800 OH Card: ****0544 05/03/2013,-53.74,0.00,1937.87
9 - CHECKING,05/04/2013,Purchase: 99999999 LITTLE CAESARS 1574 00 LAMBERTVILLE MI Card: ****0544 05/03/2013,-20.60,0.00,1991.61
9 - CHECKING,05/03/2013,Withdrawal BP BRIAN KRABACH-BILL PMT TRAN#62,-1172.96,0.00,2012.21
9 - CHECKING,05/02/2013,Purchase: KC681000 KROGER 841 W. ALEXIS TOLEDO OH Card: ****0544 05/02/2013,-39.45,0.00,3185.17
9 - CHECKING,05/02/2013,Withdrawal PROG MARATHON-INS PREM *****3490  GREGO,-140.16,0.00,3224.62
9 - CHECKING,05/02/2013,Withdrawal CHASE-EPAY MOBIL ******8355,-200.00,0.00,3364.78
9 - CHECKING,05/01/2013,Purchase: 99999999 MCDONALDS M2089 OF TOLEDO OH Card: ****0544 04/30/2013,-6.18,0.00,3564.78
9 - CHECKING,04/30/2013,Deposit Dividend Annual Percentage Yield 0.05% Annual Percentage Yield Earned 0.05% (04/01/2013 - 04/30/2013),0.05,0.00,3570.96
9 - CHECKING,04/30/2013,Deposit ,2069.15,0.00,3570.91
