
Suffix,Effective Date,Transaction Description,Amount,Withheld,Balance
9 - CHECKING,11/23/2011,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****0544 11/23/2011,-2.62,0.00,1777.51
9 - CHECKING,11/23/2011,Purchase: 99999999 BOB EVANS REST #0471 TOLEDO OH Card: ****0544 11/22/2011,-12.67,0.00,1780.13
9 - CHECKING,11/23/2011,Deposit HEARTLAND EMPLOY-DIR DEP *****6180,1781.50,0.00,1792.80
9 - CHECKING,11/22/2011,Purchase: LK757257 KIDS STOP  THE TOLEDO OH Card: ****9706 11/22/2011,-7.21,0.00,11.30
9 - CHECKING,11/22/2011,Purchase: 99999999 APL*APPLE ITUNES STORE 866-712-7753 CA Card: ****0544 11/22/2011,-7.41,0.00,18.51
9 - CHECKING,11/22/2011,Purchase: 99999999 VIVINT RBS PROVO UT Card: ****0544 11/21/2011,-39.99,0.00,25.92
9 - CHECKING,11/22/2011,Purchase: KCO86407 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 11/22/2011,-176.12,0.00,65.91
9 - CHECKING,11/22/2011,Purchase: 010 PIZZA HUT 316603166204 LAMBERTVILLE MI Card: ****0544 11/21/2011,-12.72,0.00,242.03
9 - CHECKING,11/22/2011,Deposit ,64.04,0.00,254.75
9 - CHECKING,11/22/2011,Purchase: KC681000 KROGER 841 W. ALEXIS TOLEDO OH Card: ****0544 11/22/2011,-30.45,0.00,190.71
9 - CHECKING,11/22/2011,Withdrawal BP SOUTH CENTRAL-BILL PMT ,-104.38,0.00,221.16
9 - CHECKING,11/22/2011,Purchase: 9732 HOMEOWNERS INSURANCE P 08665389094 MA Card: ****0544 11/21/2011,-55.10,0.00,325.54
9 - CHECKING,11/21/2011,Purchase: 99999999 NFI*WWW.NETFLIX.COM/CC NETFLIX.COM CA Card: ****0544 11/21/2011,-7.99,0.00,380.64
9 - CHECKING,11/21/2011,Purchase: KCO86407 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 11/21/2011,-128.03,0.00,388.63
9 - CHECKING,11/20/2011,Purchase: KCO86484 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 11/20/2011,-2.99,0.00,516.66
9 - CHECKING,11/20/2011,Purchase: KCO86485 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 11/20/2011,-15.80,0.00,519.65
9 - CHECKING,11/19/2011,Purchase: 11 OREILLY AUTO PARTS 226 7460 SECOR ROAD LAMBERTVILLE MI Card: ****0544 11/19/2011,-29.67,0.00,535.45
9 - CHECKING,11/19/2011,Purchase: 0059 ATTM *188006145717 08003310500 TX Card: ****0544 11/18/2011,-141.31,0.00,565.12
9 - CHECKING,11/19/2011,Purchase: LK872183 TIFFANYS PIZZA CO LAMBERTVILLE MI Card: ****0544 11/18/2011,-13.76,0.00,706.43
9 - CHECKING,11/19/2011,Purchase: LK855299 GO DOLLAR STORE LL LAMBERTVILLE MI Card: ****0544 11/18/2011,-5.30,0.00,720.19
9 - CHECKING,11/17/2011,Purchase: KCO81085 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 11/17/2011,-40.66,0.00,725.49
9 - CHECKING,11/17/2011,Purchase: 99999999 COMPUTER DISCOUNT #000 TOLEDO OH Card: ****0544 11/16/2011,-26.69,0.00,766.15
9 - CHECKING,11/16/2011,Purchase: 010 PIZZA HUT 316603166204 LAMBERTVILLE MI Card: ****0544 11/15/2011,-13.78,0.00,792.84
9 - CHECKING,11/16/2011,Purchase: KCO51183 KROGER 4925 JACKMAN RD TOLEDO OH Card: ****0544 11/16/2011,-4.03,0.00,806.62
9 - CHECKING,11/16/2011,Withdrawal CONSUMERS ENERGY-ENERGYBILL ,-189.00,0.00,810.65
9 - CHECKING,11/16/2011,Purchase: 025 OREILLY AUTO 00033043 TOLEDO OH Card: ****9706 11/15/2011,-10.66,0.00,999.65
9 - CHECKING,11/15/2011,Purchase: 0001 EB *COUPON CLASS-SAVIN 8003508850 CA Card: ****9706 11/15/2011,-10.00,0.00,1010.31
9 - CHECKING,11/15/2011,Withdrawal AES-STDNT LOAN ,-138.36,0.00,1020.31
9 - CHECKING,11/14/2011,Withdrawal Check # 1613 Trace: 90360828,-1100.00,0.00,1158.67
9 - CHECKING,11/14/2011,Purchase: 06230079 TARGET T0623 TOLED Toledo OH Card: ****9706 11/14/2011,-23.55,0.00,2258.67
9 - CHECKING,11/14/2011,Purchase: 00182236 TOYS R US 1360 HOLLAND SYLVA TOLEDO OH Card: ****9706 11/14/2011,-28.81,0.00,2282.22
9 - CHECKING,11/14/2011,Purchase: 99999999 MCDONALDS M7335 OF LAMBERTVILLE MI Card: ****0544 11/13/2011,-8.56,0.00,2311.03
9 - CHECKING,11/14/2011,Purchase: 99999999 TIM HORTONS 10872 MONROE MI Card: ****0544 11/13/2011,-3.99,0.00,2319.59
9 - CHECKING,11/13/2011,Purchase: 99999999 KROGER FUEL #6864 LAMBERTVILLE MI Card: ****9706 11/12/2011,-49.00,0.00,2323.58
9 - CHECKING,11/13/2011,Purchase: KCO86481 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 11/13/2011,-12.23,0.00,2372.58
9 - CHECKING,11/12/2011,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****0544 11/12/2011,-28.16,0.00,2384.81
9 - CHECKING,11/12/2011,Purchase: KCO86407 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 11/12/2011,-31.71,0.00,2412.97
9 - CHECKING,11/12/2011,Purchase: 5480 MICROSOFT *XBOX LIVE 08003865550 WA Card: ****0544 11/11/2011,-4.99,0.00,2444.68
9 - CHECKING,11/11/2011,Purchase: 99999999 APL*APPLE ITUNES STORE 866-712-7753 CA Card: ****0544 11/11/2011,-2.10,0.00,2449.67
9 - CHECKING,11/10/2011,Purchase: KCO86407 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 11/10/2011,-37.77,0.00,2451.77
9 - CHECKING,11/09/2011,Deposit HEARTLAND EMPLOY-DIR DEP *****6180,1781.48,0.00,2489.54
9 - CHECKING,11/08/2011,Withdrawal THE STUDENT LOAN-SLPAYMENTS ,-120.58,0.00,708.06
9 - CHECKING,11/08/2011,Purchase: 99999999 MCDONALDS M2089 OF TOLEDO OH Card: ****0544 11/06/2011,-12.26,0.00,828.64
9 - CHECKING,11/07/2011,Purchase: 99999999 FOCOCCIAS DELI TOLEDO OH Card: ****0544 11/07/2011,-2.67,0.00,840.90
9 - CHECKING,11/07/2011,Purchase: H1365001 FOOD TOWN 8926 LEWIS AVE TEMPERANCE MI Card: ****9706 11/07/2011,-5.79,0.00,843.57
9 - CHECKING,11/07/2011,Purchase: 06220074 TARGET T0622 TOLED Toledo OH Card: ****9706 11/07/2011,-44.44,0.00,849.36
9 - CHECKING,11/07/2011,Withdrawal SALLIE MAE-SLMA DEBIT ,-57.92,0.00,893.80
9 - CHECKING,11/07/2011,Withdrawal MICHIGAN GAS-ONLINE PMT ,-35.93,0.00,951.72
9 - CHECKING,11/07/2011,Purchase: LK872183 TIFFANYS PIZZA CO LAMBERTVILLE MI Card: ****0544 11/05/2011,-13.76,0.00,987.65
9 - CHECKING,11/06/2011,Purchase: 99999999 PARTY CITY #609 TOLEDO OH Card: ****9706 11/04/2011,-5.32,0.00,1001.41
9 - CHECKING,11/06/2011,Purchase: KCO86484 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 11/06/2011,-13.17,0.00,1006.73
9 - CHECKING,11/06/2011,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****9706 11/06/2011,-29.80,0.00,1019.90
9 - CHECKING,11/06/2011,Purchase: KCO86484 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 11/06/2011,-48.85,0.00,1049.70
9 - CHECKING,11/05/2011,Purchase: KCO86484 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 11/05/2011,-8.74,0.00,1098.55
9 - CHECKING,11/05/2011,Purchase: LK872183 TIFFANYS PIZZA CO LAMBERTVILLE MI Card: ****0544 11/04/2011,-13.76,0.00,1107.29
9 - CHECKING,11/04/2011,Purchase: KCO86407 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 11/04/2011,-59.26,0.00,1121.05
9 - CHECKING,11/04/2011,Withdrawal Check # 1612 Trace: 90665684,-105.00,0.00,1180.31
9 - CHECKING,11/04/2011,Purchase: KCO81081 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 11/04/2011,-14.41,0.00,1285.31
9 - CHECKING,11/04/2011,Purchase: KCO86486 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 11/04/2011,-10.00,0.00,1299.72
9 - CHECKING,11/03/2011,Purchase: KCO81085 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 11/03/2011,-5.07,0.00,1309.72
9 - CHECKING,11/03/2011,Purchase: KC681000 KROGER 841 W. ALEXIS TOLEDO OH Card: ****0544 11/03/2011,-34.16,0.00,1314.79
9 - CHECKING,11/02/2011,Purchase: KCO81082 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 11/02/2011,-12.15,0.00,1348.95
9 - CHECKING,11/02/2011,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****0544 11/02/2011,-32.86,0.00,1361.10
9 - CHECKING,11/02/2011,Purchase: 99999999 DRI*MICROSOFT HUP MINNETONKA MN Card: ****0544 11/01/2011,-9.95,0.00,1393.96
9 - CHECKING,11/02/2011,Withdrawal PROG MARATHON-INS PREM ,-106.25,0.00,1403.91
9 - CHECKING,11/02/2011,Withdrawal CHASE-EPAY ,-101.84,0.00,1510.16
9 - CHECKING,11/01/2011,Purchase: 99999999 APL*APPLE ITUNES STORE 866-712-7753 CA Card: ****0544 11/01/2011,-1.05,0.00,1612.00
9 - CHECKING,11/01/2011,Withdrawal Check # 1609 Trace: 92453020,-25.00,0.00,1613.05
9 - CHECKING,11/01/2011,Purchase: KCO81085 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 11/01/2011,-14.67,0.00,1638.05
9 - CHECKING,11/01/2011,Withdrawal WELLS FARGO DLR-FEE & PMTS ,-241.76,0.00,1652.72
9 - CHECKING,11/01/2011,Withdrawal LARSEN BILLING S-ACH ,-200.00,0.00,1894.48
9 - CHECKING,10/31/2011,Deposit Dividend APY 0.150% APYE 0.150% (10/01/2011 - 10/31/2011),0.27,0.00,2094.48
9 - CHECKING,10/31/2011,Purchase: 99999999 MCDONALDS M7335 OF LAMBERTVILLE MI Card: ****0544 10/29/2011,-6.66,0.00,2094.21
9 - CHECKING,10/30/2011,Purchase: KCO86409 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 10/30/2011,-9.50,0.00,2100.87
9 - CHECKING,10/29/2011,Purchase: LK855299 GO DOLLAR STORE LL LAMBERTVILLE MI Card: ****9706 10/28/2011,-30.68,0.00,2110.37
9 - CHECKING,10/28/2011,Purchase: KCO86407 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 10/28/2011,-44.30,0.00,2141.05
9 - CHECKING,10/28/2011,Purchase: KCO81081 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 10/28/2011,-2.00,0.00,2185.35
9 - CHECKING,10/27/2011,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****0544 10/27/2011,-13.53,0.00,2187.35
9 - CHECKING,10/27/2011,Purchase: 30409098 USPS 255240014 8213 SECOR LAMBERTVILLE MI Card: ****9706 10/27/2011,-17.79,0.00,2200.88
9 - CHECKING,10/26/2011,Purchase: KCO81005 KROGER 833 ALEXIS RD TOLEDO OH Card: ****9706 10/26/2011,-53.46,0.00,2218.67
9 - CHECKING,10/26/2011,Purchase: 01120001 OFFICE MAX 845 WEST ALEXIS TOLEDO OH Card: ****9706 10/26/2011,-16.93,0.00,2272.13
9 - CHECKING,10/26/2011,Purchase: LK562519 LAMBERTVILLE D 8100 SECOR ROAD LAMBERTVILLE MI Card: ****9706 10/26/2011,-33.25,0.00,2289.06
9 - CHECKING,10/26/2011,Purchase: KCO81082 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 10/26/2011,-10.61,0.00,2322.31
9 - CHECKING,10/26/2011,Deposit HEARTLAND EMPLOY-DIR DEP *****6180,1781.49,0.00,2332.92
9 - CHECKING,10/25/2011,Withdrawal Check # 1611 Trace: 92757674,-1100.00,0.00,551.43
9 - CHECKING,10/25/2011,Withdrawal Check # 1608 Trace: 92970178,-19.63,0.00,1651.43
9 - CHECKING,10/25/2011,Transfer From ****3610-1 191,410.69,0.00,1671.06
9 - CHECKING,10/25/2011,Withdrawal AES-STDNT LOAN ,-52.47,0.00,1260.37
9 - CHECKING,10/24/2011,Purchase: 99999999 APL*APPLE ITUNES STORE 866-712-7753 CA Card: ****0544 10/24/2011,-1.05,0.00,1312.84
9 - CHECKING,10/24/2011,Purchase: 9732 HOMEOWNERS INSURANCE P 08665389094 MA Card: ****0544 10/22/2011,-55.10,0.00,1313.89
9 - CHECKING,10/23/2011,Purchase: KCO86407 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 10/23/2011,-11.36,0.00,1368.99
9 - CHECKING,10/23/2011,Transfer From ****3610-1 4,222.21,0.00,1380.35
9 - CHECKING,10/22/2011,Purchase: 15 OREILLY AUTO PARTS 226 7460 SECOR ROAD LAMBERTVILLE MI Card: ****0544 10/22/2011,-21.19,0.00,1158.14
9 - CHECKING,10/22/2011,Purchase: 99999999 VIVINT RBS PROVO UT Card: ****0544 10/21/2011,-39.99,0.00,1179.33
9 - CHECKING,10/22/2011,Purchase: LK872183 TIFFANYS PIZZA CO LAMBERTVILLE MI Card: ****0544 10/21/2011,-13.76,0.00,1219.32
9 - CHECKING,10/22/2011,Purchase: 99999999 KROGER FUEL #6511 TOLEDO OH Card: ****9706 10/21/2011,-60.00,0.00,1233.08
9 - CHECKING,10/21/2011,Purchase: 99999999 NFI*WWW.NETFLIX.COM/CC NETFLIX.COM CA Card: ****0544 10/21/2011,-7.99,0.00,1293.08
9 - CHECKING,10/21/2011,Purchase: KCO81081 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 10/21/2011,-7.21,0.00,1301.07
9 - CHECKING,10/21/2011,Withdrawal BP SOUTH CENTRAL-BILL PMT ,-104.38,0.00,1308.28
9 - CHECKING,10/20/2011,Purchase: 00186890 TOYS R US 5820 ALEXIS ROAD TOLEDO OH Card: ****9706 10/20/2011,-21.33,0.00,1412.66
9 - CHECKING,10/20/2011,Purchase: 30409098 USPS 255240014 8213 SECOR LAMBERTVILLE MI Card: ****9706 10/20/2011,-11.66,0.00,1433.99
9 - CHECKING,10/19/2011,Purchase: 0059 ATTM *188006145717 08003310500 TX Card: ****0544 10/18/2011,-141.11,0.00,1445.65
9 - CHECKING,10/18/2011,Purchase: 001 SUBWAY 00067991 TOLEDO OH Card: ****0544 10/17/2011,-5.50,0.00,1586.76
9 - CHECKING,10/18/2011,Withdrawal Check # 1606 Trace: 90527252,-66.68,0.00,1592.26
9 - CHECKING,10/18/2011,Purchase: KCO86404 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 10/18/2011,-8.56,0.00,1658.94
9 - CHECKING,10/18/2011,Purchase: 30409097 USPS 255240014 8213 SECOR LAMBERTVILLE MI Card: ****9706 10/18/2011,-31.22,0.00,1667.50
9 - CHECKING,10/18/2011,Purchase: KCO81083 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 10/18/2011,-3.40,0.00,1698.72
9 - CHECKING,10/18/2011,Withdrawal CONSUMERS ENERGY-ENERGYBILL ,-189.00,0.00,1702.12
9 - CHECKING,10/17/2011,Purchase: 30409097 USPS 255240014 8213 SECOR LAMBERTVILLE MI Card: ****9706 10/17/2011,-6.18,0.00,1891.12
9 - CHECKING,10/17/2011,Purchase: 30409098 USPS 255240014 8213 SECOR LAMBERTVILLE MI Card: ****9706 10/17/2011,-3.69,0.00,1897.30
9 - CHECKING,10/17/2011,Purchase: 30409098 USPS 255240014 8213 SECOR LAMBERTVILLE MI Card: ****9706 10/17/2011,-42.11,0.00,1900.99
9 - CHECKING,10/17/2011,Withdrawal AES-STDNT LOAN ,-138.36,0.00,1943.10
9 - CHECKING,10/16/2011,Purchase: 99999999 MCDONALDS M2089 OF TOLEDO OH Card: ****0544 10/14/2011,-2.58,0.00,2081.46
9 - CHECKING,10/16/2011,Purchase: KCO86405 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 10/16/2011,-24.81,0.00,2084.04
9 - CHECKING,10/15/2011,Purchase: 33101110 MEIJER INC 118 1500 E. ALEXIS RD TOLEDO OH Card: ****9706 10/15/2011,-227.04,0.00,2108.85
9 - CHECKING,10/15/2011,Purchase: 16 OREILLY AUTO PARTS 330 5737 LEWIS AVENUE TOLEDO OH Card: ****0544 10/15/2011,-4.26,0.00,2335.89
9 - CHECKING,10/14/2011,Purchase: KCO86405 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 10/14/2011,-23.31,0.00,2340.15
9 - CHECKING,10/14/2011,Withdrawal Check # 1607 Trace: 92354738,-68.90,0.00,2363.46
9 - CHECKING,10/14/2011,Purchase: KCO81085 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 10/14/2011,-3.89,0.00,2432.36
9 - CHECKING,10/14/2011,Purchase: 6936 CIOLINO MARKET-TEMPERA TEMPERANCE MI Card: ****9706 10/13/2011,-13.89,0.00,2436.25
9 - CHECKING,10/13/2011,Purchase: 99999999 PARTY CITY #609 TOLEDO OH Card: ****9706 10/12/2011,-66.42,0.00,2450.14
9 - CHECKING,10/13/2011,Purchase: KCO81085 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 10/13/2011,-11.61,0.00,2516.56
9 - CHECKING,10/13/2011,Withdrawal Check # 1604 Trace: 91871142,-382.15,0.00,2528.17
9 - CHECKING,10/13/2011,Withdrawal LARSEN BILLING S-ACH ,-200.00,0.00,2910.32
9 - CHECKING,10/12/2011,Withdrawal Check # 1605 Trace: 91387282,-1100.00,0.00,3110.32
9 - CHECKING,10/12/2011,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****0544 10/12/2011,-3.41,0.00,4210.32
9 - CHECKING,10/12/2011,Transfer To ****3610-1 5300,-7.91,0.00,4213.73
9 - CHECKING,10/12/2011,Deposit HEARTLAND EMPLOY-DIR DEP *****6180,1781.49,0.00,4221.64
9 - CHECKING,10/11/2011,Purchase: KCO81081 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 10/11/2011,-5.11,0.00,2440.15
9 - CHECKING,10/11/2011,Purchase: 30409098 USPS 255240014 8213 SECOR LAMBERTVILLE MI Card: ****9706 10/11/2011,-15.02,0.00,2445.26
9 - CHECKING,10/11/2011,Purchase: 1590 MARCOS PIZZA TEMPERANCE MI Card: ****0544 10/10/2011,-27.49,0.00,2460.28
9 - CHECKING,10/09/2011,Purchase: 99999999 KROGER FUEL #6864 LAMBERTVILLE MI Card: ****9706 10/08/2011,-50.01,0.00,2487.77
9 - CHECKING,10/09/2011,Purchase: KCO51180 KROGER 4925 JACKMAN RD TOLEDO OH Card: ****0544 10/09/2011,-16.66,0.00,2537.78
9 - CHECKING,10/09/2011,Purchase: 00000068 BEST BUY #243 4505 MONROE STREET TOLEDO OH Card: ****0544 10/09/2011,-74.71,0.00,2554.44
9 - CHECKING,10/09/2011,Purchase: KCO86404 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 10/09/2011,-12.36,0.00,2629.15
9 - CHECKING,10/08/2011,Transfer From ****3610-1 191,551.30,0.00,2641.51
9 - CHECKING,10/08/2011,Purchase: 30409097 USPS 255240014 8213 SECOR LAMBERTVILLE MI Card: ****9706 10/08/2011,-29.24,0.00,2090.21
9 - CHECKING,10/07/2011,Purchase: 73489645 SCHAADS SERVICE TOLEDO OH Card: ****0544 10/06/2011,-48.75,0.00,2119.45
9 - CHECKING,10/07/2011,Purchase: KCO86485 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 10/07/2011,-28.53,0.00,2168.20
9 - CHECKING,10/07/2011,Purchase: KC686400 KROGER 7405 SECOR RD LAMBERTVILLE MI Card: ****0544 10/07/2011,-33.23,0.00,2196.73
9 - CHECKING,10/07/2011,Withdrawal THE STUDENT LOAN-SLPAYMENTS ,-120.58,0.00,2229.96
9 - CHECKING,10/07/2011,Withdrawal MICHIGAN GAS-ONLINE PMT ,-31.26,0.00,2350.54
9 - CHECKING,10/06/2011,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****0544 10/06/2011,-2.06,0.00,2381.80
9 - CHECKING,10/06/2011,Withdrawal SALLIE MAE-SLMA DEBIT ,-57.92,0.00,2383.86
9 - CHECKING,10/04/2011,Withdrawal Check # 1597 Trace: 91619926,-12.50,0.00,2441.78
9 - CHECKING,10/04/2011,Purchase: KCO86407 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 10/04/2011,-42.61,0.00,2454.28
9 - CHECKING,10/04/2011,Purchase: 00665855 JOANN STORES  INC. 4925 JACKMAN RD # TOLEDO OH Card: ****9706 10/04/2011,-21.32,0.00,2496.89
9 - CHECKING,10/04/2011,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****9706 10/04/2011,-31.88,0.00,2518.21
9 - CHECKING,10/04/2011,Withdrawal PROG MARATHON-INS PREM ,-123.50,0.00,2550.09
9 - CHECKING,10/03/2011,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****0544 10/03/2011,-13.33,0.00,2673.59
9 - CHECKING,10/03/2011,Purchase: KCO81084 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 10/03/2011,-19.13,0.00,2686.92
9 - CHECKING,10/03/2011,Purchase: 99999999 MCDONALDS M7335 OF LAMBERTVILLE MI Card: ****0544 10/01/2011,-11.63,0.00,2706.05
9 - CHECKING,10/03/2011,Purchase: 99999999 WWW.NEWEGG.COM 800-390-1119 CA Card: ****0544 10/01/2011,-52.98,0.00,2717.68
9 - CHECKING,10/03/2011,Purchase: LK855299 GO DOLLAR STORE LL LAMBERTVILLE MI Card: ****9706 10/01/2011,-5.30,0.00,2770.66
9 - CHECKING,10/02/2011,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****0544 10/02/2011,-3.18,0.00,2775.96
9 - CHECKING,10/02/2011,Purchase: KCO86407 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 10/02/2011,-20.34,0.00,2779.14
9 - CHECKING,10/01/2011,Purchase: 001 LOWES #1659 1136 WEST ALEXIS R TOLEDO OH Card: ****0544 10/01/2011,-61.16,0.00,2799.48
9 - CHECKING,10/01/2011,Purchase: LK872183 TIFFANYS PIZZA CO LAMBERTVILLE MI Card: ****0544 09/30/2011,-13.76,0.00,2860.64
9 - CHECKING,09/30/2011,Deposit Dividend APY 0.150% APYE 0.150% (09/01/2011 - 09/30/2011),0.27,0.00,2874.40
9 - CHECKING,09/30/2011,Purchase: KCO81081 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 09/30/2011,-15.20,0.00,2874.13
9 - CHECKING,09/30/2011,Withdrawal CHASE-EPAY ,-148.65,0.00,2889.33
9 - CHECKING,09/30/2011,Purchase: 99999999 LITTLE CAESARS 1574 00 LAMBERTVILLE MI Card: ****0544 09/29/2011,-5.30,0.00,3037.98
9 - CHECKING,09/29/2011,Purchase: KCO86406 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 09/29/2011,-9.52,0.00,3043.28
9 - CHECKING,09/28/2011,Purchase: 00665855 JOANN STORES  INC. 4925 JACKMAN RD # TOLEDO OH Card: ****9706 09/28/2011,-8.18,0.00,3052.80
9 - CHECKING,09/28/2011,Withdrawal WELLS FARGO DLR-FEE & PMTS ,-241.76,0.00,3060.98
9 - CHECKING,09/28/2011,Deposit HEARTLAND EMPLOY-DIR DEP *****6180,1781.48,0.00,3302.74
9 - CHECKING,09/27/2011,Withdrawal Check # 1602 Trace: 91640336,-69.97,0.00,1521.26
9 - CHECKING,09/26/2011,Purchase: 06220077 TARGET T0622 TOLED Toledo OH Card: ****9706 09/26/2011,-47.69,0.00,1591.23
9 - CHECKING,09/26/2011,Withdrawal Check # 1601 Trace: 91306782,-150.00,0.00,1638.92
9 - CHECKING,09/26/2011,Purchase: KCO86404 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 09/26/2011,-2.26,0.00,1788.92
9 - CHECKING,09/26/2011,Purchase: 30409098 USPS 255240014 8213 SECOR LAMBERTVILLE MI Card: ****9706 09/26/2011,-7.19,0.00,1791.18
9 - CHECKING,09/26/2011,Withdrawal AES-STDNT LOAN ,-52.47,0.00,1798.37
9 - CHECKING,09/26/2011,Purchase: 99999999 APL*APPLE ITUNES STORE 866-712-7753 CA Card: ****0544 09/25/2011,-3.17,0.00,1850.84
9 - CHECKING,09/25/2011,Purchase: KCO86482 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****0544 09/25/2011,-3.23,0.00,1854.01
9 - CHECKING,09/25/2011,Purchase: KCO86404 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 09/25/2011,-13.15,0.00,1857.24
9 - CHECKING,09/24/2011,Purchase: KCO86407 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 09/24/2011,-12.34,0.00,1870.39
9 - CHECKING,09/24/2011,Purchase: 30409097 USPS 255240014 8213 SECOR LAMBERTVILLE MI Card: ****9706 09/24/2011,-17.08,0.00,1882.73
9 - CHECKING,09/23/2011,Purchase: 9732 HOMEOWNERS INSURANCE P 08665389094 MA Card: ****0544 09/22/2011,-55.10,0.00,1899.81
9 - CHECKING,09/22/2011,Purchase: 99999999 APL*APPLE ITUNES STORE 866-712-7753 CA Card: ****0544 09/22/2011,-1.05,0.00,1954.91
9 - CHECKING,09/22/2011,Purchase: KCO81082 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 09/22/2011,-4.49,0.00,1955.96
9 - CHECKING,09/22/2011,Purchase: KCO81083 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 09/22/2011,-2.49,0.00,1960.45
9 - CHECKING,09/22/2011,Purchase: KCO86407 KROGER 3462 W.STERNS RD. LAMBERTVILLE MI Card: ****9706 09/22/2011,-11.03,0.00,1962.94
9 - CHECKING,09/22/2011,Purchase: 99999999 NFI*WWW.NETFLIX.COM/CC NETFLIX.COM CA Card: ****0544 09/21/2011,-7.99,0.00,1973.97
9 - CHECKING,09/21/2011,Purchase: 99999999 VIVINT RBS PROVO UT Card: ****0544 09/20/2011,-39.99,0.00,1981.96
9 - CHECKING,09/21/2011,Withdrawal BP SOUTH CENTRAL-BILL PMT ,-104.38,0.00,2021.95
9 - CHECKING,09/20/2011,Purchase: KCO81082 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 09/20/2011,-10.77,0.00,2126.33
9 - CHECKING,09/20/2011,Purchase: 99999999 BUCKEYE CABLESYSTEM 419-724-9800 OH Card: ****0544 09/19/2011,-248.14,0.00,2137.10
9 - CHECKING,09/20/2011,Purchase: KCO81082 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 09/20/2011,-5.54,0.00,2385.24
9 - CHECKING,09/19/2011,Purchase: KCO81084 KROGER 833 ALEXIS RD TOLEDO OH Card: ****0544 09/19/2011,-4.21,0.00,2390.78
